Time(s),altitude(m),velocity(m/s)
43.989,165.0,0.0
44.984,165.0,0.9990009990010014
45.985,166.0,0.0
46.981,166.0,0.0
47.9825,166.0,0.0
51.978,166.0,0.0
52.9745,166.0,0.0
53.9765,166.0,0.0
54.973,166.0,0.9960159362549823
55.977,167.0,0.0
56.9715,167.0,0.0
57.9735,167.0,0.0
58.969,167.0,0.0
59.971,167.0,0.5013787916771115
61.9655,168.0,0.0
62.9645,168.0,0.0
63.9625,168.0,0.0
64.963,168.0,0.0
67.9585,168.0,0.0
69.9565,168.0,0.0
70.955,168.0,0.0
71.954,168.0,0.99950024987506
72.9545,169.0,0.0
73.954,169.0,0.0
74.951,169.0,1.0010010010009915
75.95,170.0,0.0
77.948,170.0,0.0
78.947,170.0,0.0
79.946,170.0,0.0
80.945,170.0,1.001502253380063
81.9435,171.0,0.0
82.9425,171.0,0.0
85.939,171.0,0.0
86.938,171.0,0.0
87.9365,171.0,0.0
88.936,171.0,0.0
90.9335,171.0,0.0
91.9325,171.0,0.0
92.9315,171.0,-1.0005002501250648
93.931,170.0,0.0
94.9295,170.0,0.0
95.929,170.0,0.0
96.927,170.0,0.0
97.926,170.0,0.05889628364450206
131.884,172.0,0.9990009990009943
132.885,173.0,0.0
134.8815,173.0,0.0
135.8805,173.0,0.0
136.8795,173.0,0.0
137.8775,173.0,0.0
138.877,173.0,0.0
139.877,173.0,0.0
140.875,173.0,0.0
141.8735,173.0,0.0
142.8725,173.0,0.0
143.871,173.0,0.0
144.8695,173.0,0.0
145.87,173.0,0.0
146.868,173.0,0.0
147.866,173.0,0.0
149.864,173.0,0.0
150.8625,173.0,0.0
151.8625,173.0,0.0
152.861,173.0,0.0
153.86,173.0,0.0
155.857,173.0,0.0
156.855,173.0,0.0
157.8545,173.0,0.0
158.854,173.0,0.0
159.852,173.0,0.0
160.851,173.0,0.0
164.8455,173.0,0.0
169.84,173.0,-1.001502253380063
170.8385,172.0,0.0
171.837,172.0,0.0
172.835,172.0,0.0
173.8345,172.0,0.0
174.8335,172.0,0.0
175.832,172.0,0.0
177.83,172.0,0.0
179.8275,172.0,0.0
180.8265,172.0,0.0
181.825,172.0,-1.0010010010009773
182.824,171.0,0.0
183.8225,171.0,0.0
184.821,171.0,1.980198019801998
185.831,173.0,-1.0126582278480896
186.8185,172.0,0.0
187.823,172.0,-1.0070493454179306
188.816,171.0,0.0
189.82,171.0,-1.0065425264217296
190.8135,170.0,0.0
191.8175,170.0,0.0
192.8105,170.0,-0.9965122072745366
193.814,169.0,-0.5007511266900315
195.811,168.0,0.0
196.805,168.0,0.0
199.805,168.0,-1.0055304172951354
200.7995,167.0,0.0
201.8035,167.0,0.0
202.796,167.0,0.0
203.7995,167.0,0.0
204.793,167.0,0.0
205.792,167.0,-1.001502253380063
206.7905,166.0,0.0
207.7895,166.0,0.0
208.788,166.0,0.0
209.787,166.0,0.0
210.7855,166.0,0.0
211.7845,166.0,0.0
212.783,166.0,0.0
213.7815,166.0,0.0
214.7805,166.0,0.0
215.779,166.0,0.0
216.7775,166.0,0.0
217.7765,166.0,0.0
218.7745,166.0,0.0
219.7735,166.0,0.0
220.773,166.0,0.0
221.771,166.0,0.0
223.7685,166.0,0.0
224.7675,166.0,-1.0015022533800915
225.766,165.0,0.0
226.7665,165.0,1.0030090270812582
227.7635,166.0,2.003004506760126
228.762,168.0,0.0
230.761,168.0,1.001502253380063
231.7595,169.0,-0.5005005005005029
233.7575,168.0,-1.0005002501250506
234.757,167.0,0.0
236.7535,167.0,0.0
237.7505,167.0,0.0
238.754,167.0,0.0
240.7515,167.0,0.0
241.751,167.0,1.0020040080160417
242.749,168.0,0.0
243.7475,168.0,-2.0110608345902707
244.742,166.0,0.0
245.7395,166.0,0.0
246.738,166.0,0.0
247.738,166.0,1.0025062656641581
248.7355,167.0,0.0
249.735,167.0,-1.9980019980020451
250.736,165.0,0.0
251.732,165.0,0.0
252.733,165.0,0.0
253.7315,165.0,0.0
254.7305,165.0,0.0
255.729,165.0,1.0010010010010058
256.728,166.0,1.0015022533800915
257.7265,167.0,0.0
258.7245,167.0,0.0
259.7245,167.0,0.3337783711615445
262.7205,168.0,1.0010010010010342
263.7195,169.0,0.0
265.7165,169.0,0.0
266.7155,169.0,0.0
267.714,169.0,1.0010010010009773
268.713,170.0,0.0
269.712,170.0,0.0
270.71,170.0,-1.0
271.71,169.0,0.0
272.7085,169.0,0.0
273.708,169.0,0.0
274.708,169.0,0.0
275.7055,169.0,0.0
276.705,169.0,0.0
277.7035,169.0,-1.0005002501251077
278.703,168.0,0.0
279.701,168.0,-0.5006257822277842
281.6985,167.0,0.0
282.697,167.0,0.0
283.6965,167.0,1.0015022533800915
284.695,168.0,0.0
285.693,168.0,0.0
286.6925,168.0,0.0
287.6915,168.0,0.0
288.69,168.0,0.0
289.69,168.0,0.0
290.688,168.0,0.0
291.687,168.0,0.5007511266900315
293.684,169.0,0.0
294.6825,169.0,1.0020040080160417
295.6805,170.0,0.0
297.678,170.0,1.0005002501250506
298.6775,171.0,0.0
299.6765,171.0,0.0
300.676,171.0,0.0
302.6735,171.0,0.0
303.6725,171.0,0.0
304.6705,171.0,0.0
305.6695,171.0,0.0
306.6685,171.0,0.0
307.667,171.0,-1.0010010010009773
308.666,170.0,0.0
309.665,170.0,1.0015022533800915
310.6635,171.0,0.0
311.6625,171.0,0.0
312.661,171.0,0.0
313.659,171.0,0.0
314.6595,171.0,0.0
316.6565,171.0,0.0
317.6555,171.0,0.0
318.654,171.0,0.0
319.653,171.0,0.0
320.651,171.0,0.5005005005005029
322.649,172.0,-1.0010010010009773
323.648,171.0,1.0010010010010342
324.647,172.0,-1.0005002501250506
325.6465,171.0,0.0
326.6445,171.0,0.0
327.643,171.0,1.0010010010009773
328.642,172.0,0.0
329.6415,172.0,0.0
330.6395,172.0,0.0
331.638,172.0,0.0
332.6375,172.0,0.0
333.636,172.0,0.0
334.634,172.0,-1.0
335.634,171.0,1.0030090270812868
336.631,172.0,0.0
337.63,172.0,0.0
338.629,172.0,0.0
339.6275,172.0,0.0
340.627,172.0,0.0
341.6255,172.0,0.0
342.624,172.0,0.0
343.6215,172.0,0.0
344.6205,172.0,-1.0010010010009773
345.6195,171.0,0.0
346.619,171.0,0.0
347.618,171.0,0.0
348.616,171.0,0.0
349.617,171.0,0.0
350.6155,171.0,0.0
351.613,171.0,0.0
352.613,171.0,0.0
358.6055,171.0,-1.0015022533800915
359.604,170.0,0.0
360.603,170.0,0.0
364.5985,170.0,-1.0020040080160417
365.5965,169.0,0.0
366.5955,169.0,0.0
367.5945,169.0,0.0
368.592,169.0,0.0
370.5895,169.0,-1.0005002501250506
371.589,168.0,0.0
372.588,168.0,0.0
373.587,168.0,-1.0010010010009773
374.586,167.0,0.0
375.584,167.0,0.0
376.583,167.0,0.0
377.582,167.0,0.0
378.581,167.0,0.0
379.5795,167.0,0.0
380.577,167.0,0.0
383.574,167.0,0.0
384.572,167.0,0.0
385.571,167.0,0.0
386.57,167.0,0.0
387.569,167.0,0.0
388.5675,167.0,0.0
389.5665,167.0,0.0
390.5655,167.0,0.0
391.5635,167.0,0.0
392.5615,167.0,0.0
393.561,167.0,0.0
394.559,167.0,0.0
395.558,167.0,0.0
397.558,167.0,0.0
398.5545,167.0,0.0
399.5525,167.0,0.0
400.5515,167.0,0.0
401.5495,167.0,0.5006257822277842
403.547,168.0,0.0
404.546,168.0,0.0
405.5445,168.0,1.0020040080160417
406.5425,169.0,0.0
407.5425,169.0,0.0
408.541,169.0,0.0
409.54,169.0,0.0
410.538,169.0,0.0
411.537,169.0,0.0
412.5355,169.0,1.0015022533800915
413.534,170.0,0.0
414.5325,170.0,0.0
415.5305,170.0,0.0
416.5285,170.0,0.0
417.5275,170.0,0.0
418.5265,170.0,0.0
419.524,170.0,0.0
420.5235,170.0,0.0
421.5225,170.0,0.0
423.52,170.0,0.0
425.5165,170.0,-0.08837044892188058
459.4645,167.0,0.0
461.462,167.0,0.0
464.4585,167.0,0.0
466.455,167.0,0.0
468.4525,167.0,0.0
469.452,167.0,0.0
470.451,167.0,0.0
472.4475,167.0,0.0
473.446,167.0,0.0
474.444,167.0,0.0
476.442,167.0,0.0
477.4405,167.0,0.0
478.439,167.0,-1.0015022533800915
479.4375,166.0,0.0
480.4365,166.0,0.0
481.436,166.0,0.0
482.433,166.0,0.0
484.4305,166.0,0.0
486.4275,166.0,0.0
487.426,166.0,0.0
488.425,166.0,0.0
489.423,166.0,0.0
493.4175,166.0,0.0
494.4165,166.0,0.0
495.4145,166.0,0.11126564673157148
504.402,167.0,0.0
505.4005,167.0,1.0015022533800915
506.399,168.0,0.0
507.397,168.0,0.0
508.3955,168.0,0.0
509.394,168.0,0.0
510.392,168.0,1.0010010010009773
511.391,169.0,0.0
514.3865,169.0,0.0
515.384,169.0,0.0
516.3825,169.0,0.0
517.3815,169.0,1.0015022533800346
518.38,170.0,0.0
519.379,170.0,0.0
520.3775,170.0,-1.0015022533801485
521.376,169.0,0.0
522.374,169.0,0.0
524.3715,169.0,0.0
525.37,169.0,0.0
526.3685,169.0,0.0
527.367,169.0,0.0
528.3655,169.0,0.0
529.364,169.0,0.0
530.363,169.0,-1.0010010010010912
531.362,168.0,0.0
532.359,168.0,0.0
533.3585,168.0,0.0
534.357,168.0,0.0
535.3555,168.0,0.0
536.354,168.0,-0.5006257822277984
538.3515,167.0,0.0
539.3495,167.0,0.0
540.348,167.0,0.0
541.3465,167.0,0.0
543.3445,167.0,0.0
544.344,167.0,0.0
545.342,167.0,-1.0015022533800346
546.3405,166.0,0.0
547.3395,166.0,0.0
548.338,166.0,0.0
549.3365,166.0,1.0015022533800346
550.335,167.0,-1.0010010010010912
551.334,166.0,0.0
552.3325,166.0,0.0
553.331,166.0,0.0
554.33,166.0,0.0
556.3265,166.0,0.02861394071191486
591.2745,167.0,-0.33366700033367175
594.2715,166.0,0.0
595.27,166.0,0.0
596.2695,166.0,0.0
597.2675,166.0,0.0
599.265,166.0,0.0
600.2635,166.0,0.5007511266900457
602.2605,167.0,0.0
603.259,167.0,0.0
605.256,167.0,0.0
606.255,167.0,0.0
607.2535,167.0,0.0
608.2515,167.0,0.0
609.2505,167.0,0.0
610.2485,167.0,0.0
611.247,167.0,0.0
612.2455,167.0,0.0
613.244,167.0,0.0
614.2435,167.0,1.0020040080160988
615.2415,168.0,0.0
616.241,168.0,-1.0015022533800346
617.2395,167.0,0.0
618.2395,167.0,0.0
619.237,167.0,0.0
620.236,167.0,0.0
622.233,167.0,0.08835743527817842
656.186,170.0,0.0
657.185,170.0,0.0
658.183,170.0,0.0
659.182,170.0,0.5008765339343929
661.1785,171.0,0.0
662.1775,171.0,1.0015022533800346
663.176,172.0,0.0
665.1735,172.0,0.0
666.172,172.0,0.0
667.171,172.0,0.5007511266900457
669.168,173.0,-1.0005002501250506
670.1675,172.0,0.0
671.1655,172.0,-1.002506265664101
672.163,171.0,0.0
673.1625,171.0,0.0
674.161,171.0,-1.0015022533800346
675.1595,170.0,1.0020040080159847
676.1575,171.0,0.0
677.1575,171.0,0.0
678.1555,171.0,0.0
679.155,171.0,0.0
680.1525,171.0,0.0
682.151,171.0,0.0
683.1485,171.0,0.0
684.1465,171.0,0.0
685.146,171.0,0.0
686.1445,171.0,-1.0020040080159847
687.1425,170.0,0.0
688.14,170.0,0.0
689.139,170.0,0.0
690.1395,170.0,0.0
691.137,170.0,0.0
692.1365,170.0,0.0
693.135,170.0,0.0
694.1335,170.0,0.0
695.1325,170.0,0.0
696.1295,170.0,0.0
700.125,170.0,0.0
701.124,170.0,0.0
702.1225,170.0,0.0
704.12,170.0,0.0
705.1185,170.0,0.0
706.1175,170.0,0.0
707.1155,170.0,0.0
709.1135,170.0,0.0
710.1115,170.0,0.0
711.1095,170.0,0.0
712.1085,170.0,0.0
714.1065,170.0,0.0
715.105,170.0,0.0
716.1035,170.0,0.0
717.102,170.0,-0.5006257822277699
719.0995,169.0,0.0
720.0985,169.0,0.0
721.097,169.0,0.0
722.0955,169.0,0.0
724.0935,169.0,0.0
725.091,169.0,0.0
726.0895,169.0,0.0
727.088,169.0,0.0
728.0865,169.0,0.0
729.085,169.0,0.0
730.084,169.0,0.0
731.0825,169.0,0.0
732.082,169.0,0.0
733.08,169.0,0.0
734.0785,169.0,-1.0020040080159847
735.0765,168.0,0.0
736.0745,168.0,0.0
738.0725,168.0,0.0
739.0715,168.0,0.0
740.07,168.0,0.0
741.0695,168.0,0.0
742.0675,168.0,1.0005002501250506
743.067,169.0,0.0
744.065,169.0,0.0
746.063,169.0,-1.0020040080159847
747.061,168.0,0.0
748.0605,168.0,0.0
750.0575,168.0,0.0
751.057,168.0,0.0
752.0555,168.0,0.0
753.0535,168.0,0.0
755.051,168.0,0.0
756.051,168.0,0.0
758.047,168.0,0.0
759.045,168.0,0.0
760.0435,168.0,0.0
761.042,168.0,1.0015022533801485
762.0405,169.0,0.0
763.04,169.0,0.0
764.0375,169.0,0.0
765.0365,169.0,0.0
766.0355,169.0,0.0
767.0335,169.0,0.0
768.033,169.0,0.0
769.0315,169.0,0.0
770.0295,169.0,0.0
771.028,169.0,1.0010010010009773
772.027,170.0,0.0
773.0255,170.0,0.0
774.025,170.0,0.0
775.0245,170.0,0.0
777.02,170.0,0.0
778.019,170.0,0.0
779.017,170.0,0.0
780.0155,170.0,0.0
781.015,170.0,0.0
782.013,170.0,0.0
783.012,170.0,0.0
784.0105,170.0,0.0
785.0085,170.0,0.0
786.007,170.0,0.0
787.0065,170.0,1.0010010010009773
788.0055,171.0,0.0
789.004,171.0,0.0
790.0025,171.0,0.0
791.002,171.0,0.0
791.9995,171.0,0.0
792.998,171.0,0.0
793.9965,171.0,0.0
795.9935,171.0,0.0
796.992,171.0,0.0
797.9905,171.0,0.0
799.989,171.0,0.0
800.9865,171.0,0.0
801.9865,171.0,0.0
802.9845,171.0,0.0
803.9815,171.0,0.0
804.9815,171.0,0.0
805.98,171.0,0.0
806.977,171.0,0.0
807.976,171.0,0.0
808.975,171.0,0.0
809.973,171.0,0.0
811.972,171.0,0.0
812.9705,171.0,0.0
814.9685,171.0,0.0
815.9665,171.0,0.0
816.9665,171.0,0.0
818.9635,171.0,0.0
819.9625,171.0,0.0
821.959,171.0,-1.0010010010009773
822.958,170.0,0.0
823.9565,170.0,0.0
824.9545,170.0,0.0
825.954,170.0,0.0
826.952,170.0,0.0
827.951,170.0,0.0
828.95,170.0,0.0
829.948,170.0,0.0
830.9465,170.0,0.0
831.945,170.0,0.0
833.9415,170.0,0.0
834.94,170.0,0.0
835.9395,170.0,0.0
836.9375,170.0,0.0
837.9365,170.0,0.0
838.9345,170.0,0.0
839.933,170.0,0.0
840.9315,170.0,0.0
841.9305,170.0,0.0
842.929,170.0,0.0
843.9285,170.0,0.0
844.926,170.0,0.0
845.9245,170.0,0.0
846.9235,170.0,0.0
847.922,170.0,-0.5007511266900457
849.919,169.0,0.0
850.9175,169.0,0.05891276492333982
884.866,171.0,0.0
885.8655,171.0,0.0
886.8645,171.0,0.0
887.8625,171.0,0.0
888.8615,171.0,0.0
889.8595,171.0,0.0
891.857,171.0,0.0
893.854,171.0,0.0
894.8525,171.0,0.0
895.851,171.0,0.0
896.85,171.0,0.0
897.848,171.0,0.0
898.847,171.0,0.0
899.845,171.0,-1.0005002501250506
900.8445,170.0,0.0
901.8425,170.0,0.0
902.841,170.0,0.0
903.84,170.0,0.0
904.838,170.0,0.0
905.836,170.0,0.0
908.832,170.0,0.0
909.831,170.0,0.0
910.8295,170.0,0.0
911.828,170.0,0.0
912.827,170.0,0.0
913.825,170.0,0.0
914.824,170.0,0.0
954.761,170.0,0.0
955.7595,170.0,0.0
956.758,170.0,0.0
957.7575,170.0,0.0
958.7555,170.0,1.0015022533800346
959.754,171.0,0.0
960.7525,171.0,0.0
961.75,171.0,0.0
965.744,171.0,0.0
966.7445,171.0,0.0
968.7395,171.0,0.0
969.7385,171.0,0.0
970.7365,171.0,0.0
971.735,171.0,0.0
972.7335,171.0,0.0
973.732,171.0,0.0
974.73,171.0,0.0
975.729,171.0,0.0
976.727,171.0,-1.0015022533800346
977.7255,170.0,0.0
978.724,170.0,0.0
979.722,170.0,0.0
980.72,170.0,0.0
982.7175,170.0,0.0
983.716,170.0,0.0
985.713,170.0,0.0
987.71,170.0,0.0
988.7085,170.0,-1.0015022533800346
989.707,169.0,1.0015022533800346
990.7055,170.0,-1.0025062656642152
991.703,169.0,0.0
992.7015,169.0,0.0
993.7,169.0,0.0
994.698,169.0,0.0
995.697,169.0,0.0
996.696,169.0,0.0
998.6925,169.0,0.0
999.6915,169.0,0.0
1000.689,169.0,0.0
1001.6875,169.0,0.0
1002.686,169.0,0.0
1003.684,169.0,0.0
1005.6805,169.0,0.0
1006.679,169.0,0.0
1008.676,169.0,1.0020040080160988
1009.674,170.0,0.0
1010.672,170.0,0.0
1011.6705,170.0,0.0
1012.669,170.0,0.0
1013.6675,170.0,0.0
1014.666,170.0,0.0
1015.6645,170.0,0.0
1016.6635,170.0,0.0
1017.662,170.0,0.0
1018.661,170.0,0.0
1019.659,170.0,0.0
1020.658,170.0,0.0
1021.6565,170.0,1.0025062656642152
1022.654,171.0,0.0
1023.654,171.0,0.0
1024.6515,171.0,0.0
1025.6495,171.0,0.0
1026.649,171.0,0.0
1027.6465,171.0,0.0
1028.6445,171.0,0.0
1029.643,171.0,0.0
1030.6415,171.0,1.0020040080159847
1031.6395,172.0,0.0
1032.639,172.0,0.0
1033.6375,172.0,0.0
1034.6355,172.0,0.0
1035.634,172.0,0.0
1036.6325,172.0,0.5007511266900173
1038.6295,173.0,0.0
1039.628,173.0,0.0
1040.6265,173.0,0.0
1042.6235,173.0,0.0
1043.622,173.0,0.0
1045.619,173.0,0.0
1046.6175,173.0,-1.0015022533801485
1047.616,172.0,0.0
1048.6145,172.0,0.0
1050.6115,172.0,0.0
1051.61,172.0,0.0
1052.6075,172.0,0.0
1053.606,172.0,-0.3337783711615382
1056.602,171.0,0.0
1057.601,171.0,0.0
1058.599,171.0,0.5005005005004887
1060.597,172.0,0.0
1061.595,172.0,0.0
1062.5935,172.0,0.0
1063.592,172.0,0.0
1064.5895,172.0,0.0
1065.589,172.0,0.0
1066.587,172.0,0.0
1067.5855,172.0,0.0
1068.584,172.0,0.0
1070.58,172.0,0.0
1071.579,172.0,0.0
1072.5775,172.0,0.0
1074.5745,172.0,0.0
1075.5725,172.0,-1.0025062656642152
1076.57,171.0,0.0
1078.5665,171.0,0.0
1080.564,171.0,0.0
1081.5625,171.0,0.0
1082.561,171.0,0.0
1084.5575,171.0,0.0
1085.5565,171.0,0.0
1086.5545,171.0,0.0
1087.553,171.0,0.0
1088.551,171.0,0.0
1090.548,171.0,0.0
1091.546,171.0,0.0
1092.545,171.0,0.0
1093.5435,171.0,0.0
1094.5415,171.0,0.0
1095.54,171.0,0.0
1096.538,171.0,0.0
1097.5365,171.0,0.0
1098.536,171.0,0.0
1100.5315,171.0,0.0
1101.529,171.0,0.0
1102.527,171.0,0.0
1103.5255,171.0,0.0
1104.5235,171.0,0.5007511266900173
1106.5205,172.0,0.0
1107.519,172.0,0.0
1108.517,172.0,0.0
1109.5155,172.0,0.0
1110.514,172.0,0.0
1111.512,172.0,0.0
1112.51,172.0,0.0
1115.5055,172.0,0.0
1116.504,172.0,0.0
1118.501,172.0,0.0
1119.4995,172.0,0.0
1120.498,172.0,0.0
1121.497,172.0,0.0
1122.4945,172.0,0.0
1123.4935,172.0,0.0
1125.4905,172.0,0.0
1126.4885,172.0,0.0
1128.4855,172.0,0.0
1129.4835,172.0,0.0
1130.482,172.0,0.0
1131.4805,172.0,0.0
1132.479,172.0,0.0
1133.4775,172.0,0.0
1134.476,172.0,-1.0015022533801485
1135.4745,171.0,0.0
1136.4725,171.0,0.0
1138.4695,171.0,0.0
1139.468,171.0,0.0
1140.467,171.0,0.0
1141.465,171.0,0.0
1142.463,171.0,0.0
1143.4625,171.0,0.0
1144.4605,171.0,0.0
1145.4585,171.0,0.0
1147.4555,171.0,0.0
1148.454,171.0,0.0
1149.452,171.0,0.0
1150.4505,171.0,0.0
1151.449,171.0,0.0
1152.448,171.0,0.0
1153.446,171.0,0.0
1154.4445,171.0,0.0
1155.4435,171.0,0.0
1156.442,171.0,0.0
1157.4405,171.0,0.0
1158.4385,171.0,0.0
1160.435,171.0,0.0
1161.4335,171.0,0.0
1162.432,171.0,0.0
1165.4275,171.0,0.0
1166.426,171.0,0.0
1167.4235,171.0,0.0
1168.4225,171.0,0.0
1169.4205,171.0,0.0
1170.4195,171.0,0.0
1171.417,171.0,0.0
1172.4155,171.0,0.0
1173.4145,171.0,0.0
1174.4125,171.0,0.0
1175.4105,171.0,0.0
1176.409,171.0,0.0
1177.4075,171.0,0.0
1178.406,171.0,0.5007511266900173
1180.403,172.0,0.0
1184.396,172.0,0.0
1185.3945,172.0,0.0
1186.393,172.0,0.0
1187.3915,172.0,0.0
1188.3895,172.0,0.0
1189.388,172.0,0.0
1190.3865,172.0,0.0
1192.382,172.0,0.0
1193.3805,172.0,0.0
1194.3785,172.0,0.0
1195.3775,172.0,0.0
1196.3755,172.0,0.0
1197.3735,172.0,0.0
1198.3725,172.0,0.0
1199.3705,172.0,0.5008765339343929
1201.367,173.0,0.0
1202.365,173.0,0.0
1203.37,173.0,0.0
1204.362,173.0,0.0
1205.3605,173.0,0.0
1206.36,173.0,0.0
1207.358,173.0,0.0
1208.356,173.0,0.0
1209.355,173.0,0.0
1210.353,173.0,0.0
1211.351,173.0,0.0
1212.349,173.0,-1.0010010010009773
1213.348,172.0,0.0
1214.3465,172.0,0.0
1215.3445,172.0,0.0
1216.3425,172.0,0.0
1217.341,172.0,0.0
1220.3365,172.0,0.0
1221.335,172.0,0.0
1223.331,172.0,0.0
1224.329,172.0,0.0
1225.3275,172.0,-1.0015022533801485
1226.326,171.0,0.0
1227.324,171.0,0.0
1228.3235,171.0,0.0
1229.322,171.0,0.0
1230.32,171.0,0.0
1231.3185,171.0,0.0
1232.3165,171.0,0.0
1233.315,171.0,0.0
1234.315,171.0,0.0
1235.312,171.0,0.0
1236.3105,171.0,0.0
1237.308,171.0,0.0
1238.3065,171.0,0.0
1239.305,171.0,0.0
1240.303,171.0,-0.5007511266900743
1242.3,170.0,0.0
1243.2985,170.0,0.5008765339343929
1245.295,171.0,0.0
1246.293,171.0,0.0
1247.292,171.0,0.0
1248.29,171.0,0.0
1249.288,171.0,-0.5007511266900173
1251.285,170.0,0.0
1252.284,170.0,0.0
1253.282,170.0,0.0
1255.279,170.0,0.0
1256.277,170.0,0.0
1257.2755,170.0,-0.5008765339343929
1259.272,169.0,0.0
1260.271,169.0,0.0
1261.269,169.0,0.0
1262.2675,169.0,0.0
1263.2655,169.0,0.0
1264.2635,169.0,0.0
1265.262,169.0,0.0
1266.26,169.0,0.0
1267.2585,169.0,0.0
1268.257,169.0,0.0
1269.255,169.0,0.0
1270.2535,169.0,0.0
1271.252,169.0,0.0
1273.2475,169.0,0.0
1274.246,169.0,0.0
1275.2445,169.0,0.0
1276.243,169.0,0.0
1277.2415,169.0,0.0
1278.2405,169.0,0.0
1279.239,169.0,0.0
1281.236,169.0,0.0
1282.2345,169.0,0.0
1283.233,169.0,0.0
1284.231,169.0,0.0
1285.2295,169.0,0.0
1286.228,169.0,0.0
1287.226,169.0,0.0
