altitude(m),velocity(m/s),Time(ms)
165.0,0.0,-2335424.5
165.0,0.9990009990010014,-2334429.5
166.0,0.0,-2333428.5
166.0,0.0,-2332432.5
166.0,0.0,-2331431.0
166.0,0.0,-2327435.5
166.0,0.0,-2326439.0
166.0,0.0,-2325437.0
166.0,0.9960159362549824,-2324440.5
167.0,0.0,-2323436.5
167.0,0.0,-2322442.0
167.0,0.0,-2321440.0
167.0,0.0,-2320444.5
167.0,0.5013787916771115,-2319442.5
168.0,0.0,-2317448.0
168.0,0.0,-2316449.0
168.0,0.0,-2315451.0
168.0,0.0,-2314450.5
168.0,0.0,-2311455.0
168.0,0.0,-2309457.0
168.0,0.0,-2308458.5
168.0,0.99950024987506,-2307459.5
169.0,0.0,-2306459.0
169.0,0.0,-2305459.5
169.0,1.0010010010009915,-2304462.5
170.0,0.0,-2303463.5
170.0,0.0,-2301465.5
170.0,0.0,-2300466.5
170.0,0.0,-2299467.5
170.0,1.001502253380063,-2298468.5
171.0,0.0,-2297470.0
171.0,0.0,-2296471.0
171.0,0.0,-2293474.5
171.0,0.0,-2292475.5
171.0,0.0,-2291477.0
171.0,0.0,-2290477.5
171.0,0.0,-2288480.0
171.0,0.0,-2287481.0
171.0,-1.0005002501250648,-2286482.0
170.0,0.0,-2285482.5
170.0,0.0,-2284484.0
170.0,0.0,-2283484.5
170.0,0.0,-2282486.5
170.0,0.058896283644502,-2281487.5
172.0,0.9990009990009944,-2247529.5
173.0,0.0,-2246528.5
173.0,0.0,-2244532.0
173.0,0.0,-2243533.0
173.0,0.0,-2242534.0
173.0,0.0,-2241536.0
173.0,0.0,-2240536.5
173.0,0.0,-2239536.5
173.0,0.0,-2238538.5
173.0,0.0,-2237540.0
173.0,0.0,-2236541.0
173.0,0.0,-2235542.5
173.0,0.0,-2234544.0
173.0,0.0,-2233543.5
173.0,0.0,-2232545.5
173.0,0.0,-2231547.5
173.0,0.0,-2229549.5
173.0,0.0,-2228551.0
173.0,0.0,-2227551.0
173.0,0.0,-2226552.5
173.0,0.0,-2225553.5
173.0,0.0,-2223556.5
173.0,0.0,-2222558.5
173.0,0.0,-2221559.0
173.0,0.0,-2220559.5
173.0,0.0,-2219561.5
173.0,0.0,-2218562.5
173.0,0.0,-2214568.0
173.0,-1.001502253380063,-2209573.5
172.0,0.0,-2208575.0
172.0,0.0,-2207576.5
172.0,0.0,-2206578.5
172.0,0.0,-2205579.0
172.0,0.0,-2204580.0
172.0,0.0,-2203581.5
172.0,0.0,-2201583.5
172.0,0.0,-2199586.0
172.0,0.0,-2198587.0
172.0,-1.001001001000977,-2197588.5
171.0,0.0,-2196589.5
171.0,0.0,-2195591.0
171.0,1.980198019801998,-2194592.5
173.0,-1.0126582278480896,-2193582.5
172.0,0.0,-2192595.0
172.0,-1.0070493454179306,-2191590.5
171.0,0.0,-2190597.5
171.0,-1.0065425264217296,-2189593.5
170.0,0.0,-2188600.0
170.0,0.0,-2187596.0
170.0,-0.9965122072745366,-2186603.0
169.0,-0.5007511266900315,-2185599.5
168.0,0.0,-2183602.5
168.0,0.0,-2182608.5
168.0,-1.0055304172951354,-2179608.5
167.0,0.0,-2178614.0
167.0,0.0,-2177610.0
167.0,0.0,-2176617.5
167.0,0.0,-2175614.0
167.0,0.0,-2174620.5
167.0,-1.001502253380063,-2173621.5
166.0,0.0,-2172623.0
166.0,0.0,-2171624.0
166.0,0.0,-2170625.5
166.0,0.0,-2169626.5
166.0,0.0,-2168628.0
166.0,0.0,-2167629.0
166.0,0.0,-2166630.5
166.0,0.0,-2165632.0
166.0,0.0,-2164633.0
166.0,0.0,-2163634.5
166.0,0.0,-2162636.0
166.0,0.0,-2161637.0
166.0,0.0,-2160639.0
166.0,0.0,-2159640.0
166.0,0.0,-2158640.5
166.0,0.0,-2157642.5
166.0,0.0,-2155645.0
166.0,-1.0015022533800917,-2154646.0
165.0,0.0,-2153647.5
165.0,1.0030090270812582,-2152647.0
166.0,2.003004506760126,-2151650.0
168.0,0.0,-2150651.5
168.0,1.001502253380063,-2148652.5
169.0,-0.5005005005005029,-2147654.0
168.0,-1.0005002501250506,-2145656.0
167.0,0.0,-2144656.5
167.0,0.0,-2142660.0
167.0,0.0,-2141663.0
167.0,0.0,-2140659.5
167.0,0.0,-2138662.0
167.0,1.0020040080160415,-2137662.5
168.0,0.0,-2136664.5
168.0,-2.0110608345902707,-2135666.0
166.0,0.0,-2134671.5
166.0,0.0,-2133674.0
166.0,0.0,-2132675.5
166.0,1.002506265664158,-2131675.5
167.0,0.0,-2130678.0
167.0,-1.9980019980020447,-2129678.5
165.0,0.0,-2128677.5
165.0,0.0,-2127681.5
165.0,0.0,-2126680.5
165.0,0.0,-2125682.0
165.0,0.0,-2124683.0
165.0,1.0010010010010058,-2123684.5
166.0,1.0015022533800917,-2122685.5
167.0,0.0,-2121687.0
167.0,0.0,-2120689.0
167.0,0.3337783711615445,-2119689.0
168.0,1.0010010010010342,-2116693.0
169.0,0.0,-2115694.0
169.0,0.0,-2113697.0
169.0,0.0,-2112698.0
169.0,1.001001001000977,-2111699.5
170.0,0.0,-2110700.5
170.0,0.0,-2109701.5
170.0,-1.0,-2108703.5
169.0,0.0,-2107703.5
169.0,0.0,-2106705.0
169.0,0.0,-2105705.5
169.0,0.0,-2104705.5
169.0,0.0,-2103708.0
169.0,0.0,-2102708.5
169.0,-1.0005002501251077,-2101710.0
168.0,0.0,-2100710.5
168.0,-0.5006257822277842,-2099712.5
167.0,0.0,-2097715.0
167.0,0.0,-2096716.5
167.0,1.0015022533800917,-2095717.0
168.0,0.0,-2094718.5
168.0,0.0,-2093720.5
168.0,0.0,-2092721.0
168.0,0.0,-2091722.0
168.0,0.0,-2090723.5
168.0,0.0,-2089723.5
168.0,0.0,-2088725.5
168.0,0.5007511266900315,-2087726.5
169.0,0.0,-2085729.5
169.0,1.0020040080160415,-2084731.0
170.0,0.0,-2083733.0
170.0,1.0005002501250506,-2081735.5
171.0,0.0,-2080736.0
171.0,0.0,-2079737.0
171.0,0.0,-2078737.5
171.0,0.0,-2076740.0
171.0,0.0,-2075741.0
171.0,0.0,-2074743.0
171.0,0.0,-2073744.0
171.0,0.0,-2072745.0
171.0,-1.001001001000977,-2071746.5
170.0,0.0,-2070747.5
170.0,1.0015022533800917,-2069748.5
171.0,0.0,-2068750.0
171.0,0.0,-2067751.0
171.0,0.0,-2066752.5
171.0,0.0,-2065754.5
171.0,0.0,-2064754.0
171.0,0.0,-2062757.0
171.0,0.0,-2061758.0
171.0,0.0,-2060759.5
171.0,0.0,-2059760.5
171.0,0.5005005005005029,-2058762.5
172.0,-1.001001001000977,-2056764.5
171.0,1.0010010010010342,-2055765.5
172.0,-1.0005002501250506,-2054766.5
171.0,0.0,-2053767.0
171.0,0.0,-2052769.0
171.0,1.001001001000977,-2051770.5
172.0,0.0,-2050771.5
172.0,0.0,-2049772.0
172.0,0.0,-2048774.0
172.0,0.0,-2047775.5
172.0,0.0,-2046776.0
172.0,0.0,-2045777.5
172.0,-1.0,-2044779.5
171.0,1.0030090270812868,-2043779.5
172.0,0.0,-2042782.5
172.0,0.0,-2041783.5
172.0,0.0,-2040784.5
172.0,0.0,-2039786.0
172.0,0.0,-2038786.5
172.0,0.0,-2037788.0
172.0,0.0,-2036789.5
172.0,0.0,-2035792.0
172.0,-1.001001001000977,-2034793.0
171.0,0.0,-2033794.0
171.0,0.0,-2032794.5
171.0,0.0,-2031795.5
171.0,0.0,-2030797.5
171.0,0.0,-2029796.5
171.0,0.0,-2028798.0
171.0,0.0,-2027800.5
171.0,0.0,-2026800.5
171.0,-1.0015022533800917,-2020808.0
170.0,0.0,-2019809.5
170.0,0.0,-2018810.5
170.0,-1.0020040080160415,-2014815.0
169.0,0.0,-2013817.0
169.0,0.0,-2012818.0
169.0,0.0,-2011819.0
169.0,0.0,-2010821.5
169.0,-1.0005002501250506,-2008824.0
168.0,0.0,-2007824.5
168.0,0.0,-2006825.5
168.0,-1.001001001000977,-2005826.5
167.0,0.0,-2004827.5
167.0,0.0,-2003829.5
167.0,0.0,-2002830.5
167.0,0.0,-2001831.5
167.0,0.0,-2000832.5
167.0,0.0,-1999834.0
167.0,0.0,-1998836.5
167.0,0.0,-1995839.5
167.0,0.0,-1994841.5
167.0,0.0,-1993842.5
167.0,0.0,-1992843.5
167.0,0.0,-1991844.5
167.0,0.0,-1990846.0
167.0,0.0,-1989847.0
167.0,0.0,-1988848.0
167.0,0.0,-1987850.0
167.0,0.0,-1986852.0
167.0,0.0,-1985852.5
167.0,0.0,-1984854.5
167.0,0.0,-1983855.5
167.0,0.0,-1981855.5
167.0,0.0,-1980859.0
167.0,0.0,-1979861.0
167.0,0.0,-1978862.0
167.0,0.5006257822277842,-1977864.0
168.0,0.0,-1975866.5
168.0,0.0,-1974867.5
168.0,1.0020040080160415,-1973869.0
169.0,0.0,-1972871.0
169.0,0.0,-1971871.0
169.0,0.0,-1970872.5
169.0,0.0,-1969873.5
169.0,0.0,-1968875.5
169.0,0.0,-1967876.5
169.0,1.0015022533800917,-1966878.0
170.0,0.0,-1965879.5
170.0,0.0,-1964881.0
170.0,0.0,-1963883.0
170.0,0.0,-1962885.0
170.0,0.0,-1961886.0
170.0,0.0,-1960887.0
170.0,0.0,-1959889.5
170.0,0.0,-1958890.0
170.0,0.0,-1957891.0
170.0,0.0,-1955893.5
170.0,-0.0883704489218805,-1953897.0
167.0,0.0,-1919949.0
167.0,0.0,-1917951.5
167.0,0.0,-1914955.0
167.0,0.0,-1912958.5
167.0,0.0,-1910961.0
167.0,0.0,-1909961.5
167.0,0.0,-1908962.5
167.0,0.0,-1906966.0
167.0,0.0,-1905967.5
167.0,0.0,-1904969.5
167.0,0.0,-1902971.5
167.0,0.0,-1901973.0
167.0,-1.0015022533800917,-1900974.5
166.0,0.0,-1899976.0
166.0,0.0,-1898977.0
166.0,0.0,-1897977.5
166.0,0.0,-1896980.5
166.0,0.0,-1894983.0
166.0,0.0,-1892986.0
166.0,0.0,-1891987.5
166.0,0.0,-1890988.5
166.0,0.0,-1889990.5
166.0,0.0,-1885996.0
166.0,0.0,-1884997.0
166.0,0.1112656467315714,-1883999.0
167.0,0.0,-1875011.5
167.0,1.0015022533800917,-1874013.0
168.0,0.0,-1873014.5
168.0,0.0,-1872016.5
168.0,0.0,-1871018.0
168.0,0.0,-1870019.5
168.0,1.001001001000977,-1869021.5
169.0,0.0,-1868022.5
169.0,0.0,-1865027.0
169.0,0.0,-1864029.5
169.0,0.0,-1863031.0
169.0,1.0015022533800346,-1862032.0
170.0,0.0,-1861033.5
170.0,0.0,-1860034.5
170.0,-1.0015022533801483,-1859036.0
169.0,0.0,-1858037.5
169.0,0.0,-1857039.5
169.0,0.0,-1855042.0
169.0,0.0,-1854043.5
169.0,0.0,-1853045.0
169.0,0.0,-1852046.5
169.0,0.0,-1851048.0
169.0,0.0,-1850049.5
169.0,-1.0010010010010912,-1849050.5
168.0,0.0,-1848051.5
168.0,0.0,-1847054.5
168.0,0.0,-1846055.0
168.0,0.0,-1845056.5
168.0,0.0,-1844058.0
168.0,-0.5006257822277984,-1843059.5
167.0,0.0,-1841062.0
167.0,0.0,-1840064.0
167.0,0.0,-1839065.5
167.0,0.0,-1838067.0
167.0,0.0,-1836069.0
167.0,0.0,-1835069.5
167.0,-1.0015022533800346,-1834071.5
166.0,0.0,-1833073.0
166.0,0.0,-1832074.0
166.0,0.0,-1831075.5
166.0,1.0015022533800346,-1830077.0
167.0,-1.0010010010010912,-1829078.5
166.0,0.0,-1828079.5
166.0,0.0,-1827081.0
166.0,0.0,-1826082.5
166.0,0.0,-1825083.5
166.0,0.0286139407119148,-1823087.0
167.0,-0.3336670003336717,-1788139.0
166.0,0.0,-1785142.0
166.0,0.0,-1784143.5
166.0,0.0,-1783144.0
166.0,0.0,-1782146.0
166.0,0.0,-1780148.5
166.0,0.5007511266900457,-1779150.0
167.0,0.0,-1777153.0
167.0,0.0,-1776154.5
167.0,0.0,-1774157.5
167.0,0.0,-1773158.5
167.0,0.0,-1772160.0
167.0,0.0,-1771162.0
167.0,0.0,-1770163.0
167.0,0.0,-1769165.0
167.0,0.0,-1768166.5
167.0,0.0,-1767168.0
167.0,0.0,-1766169.5
167.0,1.0020040080160988,-1765170.0
168.0,0.0,-1764172.0
168.0,-1.0015022533800346,-1763172.5
167.0,0.0,-1762174.0
167.0,0.0,-1761174.0
167.0,0.0,-1760176.5
167.0,0.0,-1759177.5
167.0,0.0883574352781784,-1757180.5
170.0,0.0,-1723227.5
170.0,0.0,-1722228.5
170.0,0.0,-1721230.5
170.0,0.5008765339343929,-1720231.5
171.0,0.0,-1718235.0
171.0,1.0015022533800346,-1717236.0
172.0,0.0,-1716237.5
172.0,0.0,-1714240.0
172.0,0.0,-1713241.5
172.0,0.5007511266900457,-1712242.5
173.0,-1.0005002501250506,-1710245.5
172.0,0.0,-1709246.0
172.0,-1.002506265664101,-1708248.0
171.0,0.0,-1707250.5
171.0,0.0,-1706251.0
171.0,-1.0015022533800346,-1705252.5
170.0,1.0020040080159849,-1704254.0
171.0,0.0,-1703256.0
171.0,0.0,-1702256.0
171.0,0.0,-1701258.0
171.0,0.0,-1700258.5
171.0,0.0,-1699261.0
171.0,0.0,-1697262.5
171.0,0.0,-1696265.0
171.0,0.0,-1695267.0
171.0,0.0,-1694267.5
171.0,-1.0020040080159849,-1693269.0
170.0,0.0,-1692271.0
170.0,0.0,-1691273.5
170.0,0.0,-1690274.5
170.0,0.0,-1689274.0
170.0,0.0,-1688276.5
170.0,0.0,-1687277.0
170.0,0.0,-1686278.5
170.0,0.0,-1685280.0
170.0,0.0,-1684281.0
170.0,0.0,-1683284.0
170.0,0.0,-1679288.5
170.0,0.0,-1678289.5
170.0,0.0,-1677291.0
170.0,0.0,-1675293.5
170.0,0.0,-1674295.0
170.0,0.0,-1673296.0
170.0,0.0,-1672298.0
170.0,0.0,-1670300.0
170.0,0.0,-1669302.0
170.0,0.0,-1668304.0
170.0,0.0,-1667305.0
170.0,0.0,-1665307.0
170.0,0.0,-1664308.5
170.0,0.0,-1663310.0
170.0,-0.5006257822277699,-1662311.5
169.0,0.0,-1660314.0
169.0,0.0,-1659315.0
169.0,0.0,-1658316.5
169.0,0.0,-1657318.0
169.0,0.0,-1655320.0
169.0,0.0,-1654322.5
169.0,0.0,-1653324.0
169.0,0.0,-1652325.5
169.0,0.0,-1651327.0
169.0,0.0,-1650328.5
169.0,0.0,-1649329.5
169.0,0.0,-1648331.0
169.0,0.0,-1647331.5
169.0,0.0,-1646333.5
169.0,-1.0020040080159849,-1645335.0
168.0,0.0,-1644337.0
168.0,0.0,-1643339.0
168.0,0.0,-1641341.0
168.0,0.0,-1640342.0
168.0,0.0,-1639343.5
168.0,0.0,-1638344.0
168.0,1.0005002501250506,-1637346.0
169.0,0.0,-1636346.5
169.0,0.0,-1635348.5
169.0,-1.0020040080159849,-1633350.5
168.0,0.0,-1632352.5
168.0,0.0,-1631353.0
168.0,0.0,-1629356.0
168.0,0.0,-1628356.5
168.0,0.0,-1627358.0
168.0,0.0,-1626360.0
168.0,0.0,-1624362.5
168.0,0.0,-1623362.5
168.0,0.0,-1621366.5
168.0,0.0,-1620368.5
168.0,0.0,-1619370.0
168.0,1.0015022533801483,-1618371.5
169.0,0.0,-1617373.0
169.0,0.0,-1616373.5
169.0,0.0,-1615376.0
169.0,0.0,-1614377.0
169.0,0.0,-1613378.0
169.0,0.0,-1612380.0
169.0,0.0,-1611380.5
169.0,0.0,-1610382.0
169.0,0.0,-1609384.0
169.0,1.001001001000977,-1608385.5
170.0,0.0,-1607386.5
170.0,0.0,-1606388.0
170.0,0.0,-1605388.5
170.0,0.0,-1604389.0
170.0,0.0,-1602393.5
170.0,0.0,-1601394.5
170.0,0.0,-1600396.5
170.0,0.0,-1599398.0
170.0,0.0,-1598398.5
170.0,0.0,-1597400.5
170.0,0.0,-1596401.5
170.0,0.0,-1595403.0
170.0,0.0,-1594405.0
170.0,0.0,-1593406.5
170.0,1.001001001000977,-1592407.0
171.0,0.0,-1591408.0
171.0,0.0,-1590409.5
171.0,0.0,-1589411.0
171.0,0.0,-1588411.5
171.0,0.0,-1587414.0
171.0,0.0,-1586415.5
171.0,0.0,-1585417.0
171.0,0.0,-1583420.0
171.0,0.0,-1582421.5
171.0,0.0,-1581423.0
171.0,0.0,-1579424.5
171.0,0.0,-1578427.0
171.0,0.0,-1577427.0
171.0,0.0,-1576429.0
171.0,0.0,-1575432.0
171.0,0.0,-1574432.0
171.0,0.0,-1573433.5
171.0,0.0,-1572436.5
171.0,0.0,-1571437.5
171.0,0.0,-1570438.5
171.0,0.0,-1569440.5
171.0,0.0,-1567441.5
171.0,0.0,-1566443.0
171.0,0.0,-1564445.0
171.0,0.0,-1563447.0
171.0,0.0,-1562447.0
171.0,0.0,-1560450.0
171.0,0.0,-1559451.0
171.0,-1.001001001000977,-1557454.5
170.0,0.0,-1556455.5
170.0,0.0,-1555457.0
170.0,0.0,-1554459.0
170.0,0.0,-1553459.5
170.0,0.0,-1552461.5
170.0,0.0,-1551462.5
170.0,0.0,-1550463.5
170.0,0.0,-1549465.5
170.0,0.0,-1548467.0
170.0,0.0,-1547468.5
170.0,0.0,-1545472.0
170.0,0.0,-1544473.5
170.0,0.0,-1543474.0
170.0,0.0,-1542476.0
170.0,0.0,-1541477.0
170.0,0.0,-1540479.0
170.0,0.0,-1539480.5
170.0,0.0,-1538482.0
170.0,0.0,-1537483.0
170.0,0.0,-1536484.5
170.0,0.0,-1535485.0
170.0,0.0,-1534487.5
170.0,0.0,-1533489.0
170.0,0.0,-1532490.0
170.0,-0.5007511266900457,-1531491.5
169.0,0.0,-1529494.5
169.0,0.0589127649233398,-1528496.0
171.0,0.0,-1494547.5
171.0,0.0,-1493548.0
171.0,0.0,-1492549.0
171.0,0.0,-1491551.0
171.0,0.0,-1490552.0
171.0,0.0,-1489554.0
171.0,0.0,-1487556.5
171.0,0.0,-1485559.5
171.0,0.0,-1484561.0
171.0,0.0,-1483562.5
171.0,0.0,-1482563.5
171.0,0.0,-1481565.5
171.0,0.0,-1480566.5
171.0,-1.0005002501250506,-1479568.5
170.0,0.0,-1478569.0
170.0,0.0,-1477571.0
170.0,0.0,-1476572.5
170.0,0.0,-1475573.5
170.0,0.0,-1474575.5
170.0,0.0,-1473577.5
170.0,0.0,-1470581.5
170.0,0.0,-1469582.5
170.0,0.0,-1468584.0
170.0,0.0,-1467585.5
170.0,0.0,-1466586.5
170.0,0.0,-1465588.5
170.0,0.0,-1464589.5
170.0,0.0,-1424652.5
170.0,0.0,-1423654.0
170.0,0.0,-1422655.5
170.0,0.0,-1421656.0
170.0,1.0015022533800346,-1420658.0
171.0,0.0,-1419659.5
171.0,0.0,-1418661.0
171.0,0.0,-1417663.5
171.0,0.0,-1413669.5
171.0,0.0,-1412669.0
171.0,0.0,-1410674.0
171.0,0.0,-1409675.0
171.0,0.0,-1408677.0
171.0,0.0,-1407678.5
171.0,0.0,-1406680.0
171.0,0.0,-1405681.5
171.0,0.0,-1404683.5
171.0,0.0,-1403684.5
171.0,-1.0015022533800346,-1402686.5
170.0,0.0,-1401688.0
170.0,0.0,-1400689.5
170.0,0.0,-1399691.5
170.0,0.0,-1398693.5
170.0,0.0,-1396696.0
170.0,0.0,-1395697.5
170.0,0.0,-1393700.5
170.0,0.0,-1391703.5
170.0,-1.0015022533800346,-1390705.0
169.0,1.0015022533800346,-1389706.5
170.0,-1.0025062656642152,-1388708.0
169.0,0.0,-1387710.5
169.0,0.0,-1386712.0
169.0,0.0,-1385713.5
169.0,0.0,-1384715.5
169.0,0.0,-1383716.5
169.0,0.0,-1382717.5
169.0,0.0,-1380721.0
169.0,0.0,-1379722.0
169.0,0.0,-1378724.5
169.0,0.0,-1377726.0
169.0,0.0,-1376727.5
169.0,0.0,-1375729.5
169.0,0.0,-1373733.0
169.0,0.0,-1372734.5
169.0,1.0020040080160988,-1370737.5
170.0,0.0,-1369739.5
170.0,0.0,-1368741.5
170.0,0.0,-1367743.0
170.0,0.0,-1366744.5
170.0,0.0,-1365746.0
170.0,0.0,-1364747.5
170.0,0.0,-1363749.0
170.0,0.0,-1362750.0
170.0,0.0,-1361751.5
170.0,0.0,-1360752.5
170.0,0.0,-1359754.5
170.0,0.0,-1358755.5
170.0,1.0025062656642152,-1357757.0
171.0,0.0,-1356759.5
171.0,0.0,-1355759.5
171.0,0.0,-1354762.0
171.0,0.0,-1353764.0
171.0,0.0,-1352764.5
171.0,0.0,-1351767.0
171.0,0.0,-1350769.0
171.0,0.0,-1349770.5
171.0,1.0020040080159849,-1348772.0
172.0,0.0,-1347774.0
172.0,0.0,-1346774.5
172.0,0.0,-1345776.0
172.0,0.0,-1344778.0
172.0,0.0,-1343779.5
172.0,0.5007511266900173,-1342781.0
173.0,0.0,-1340784.0
173.0,0.0,-1339785.5
173.0,0.0,-1338787.0
173.0,0.0,-1336790.0
173.0,0.0,-1335791.5
173.0,0.0,-1333794.5
173.0,-1.0015022533801483,-1332796.0
172.0,0.0,-1331797.5
172.0,0.0,-1330799.0
172.0,0.0,-1328802.0
172.0,0.0,-1327803.5
172.0,0.0,-1326806.0
172.0,-0.3337783711615382,-1325807.5
171.0,0.0,-1322811.5
171.0,0.0,-1321812.5
171.0,0.5005005005004887,-1320814.5
172.0,0.0,-1318816.5
172.0,0.0,-1317818.5
172.0,0.0,-1316820.0
172.0,0.0,-1315821.5
172.0,0.0,-1314824.0
172.0,0.0,-1313824.5
172.0,0.0,-1312826.5
172.0,0.0,-1311828.0
172.0,0.0,-1310829.5
172.0,0.0,-1308833.5
172.0,0.0,-1307834.5
172.0,0.0,-1306836.0
172.0,0.0,-1304839.0
172.0,-1.0025062656642152,-1303841.0
171.0,0.0,-1302843.5
171.0,0.0,-1300847.0
171.0,0.0,-1298849.5
171.0,0.0,-1297851.0
171.0,0.0,-1296852.5
171.0,0.0,-1294856.0
171.0,0.0,-1293857.0
171.0,0.0,-1292859.0
171.0,0.0,-1291860.5
171.0,0.0,-1290862.5
171.0,0.0,-1288865.5
171.0,0.0,-1287867.5
171.0,0.0,-1286868.5
171.0,0.0,-1285870.0
171.0,0.0,-1284872.0
171.0,0.0,-1283873.5
171.0,0.0,-1282875.5
171.0,0.0,-1281877.0
171.0,0.0,-1280877.5
171.0,0.0,-1278882.0
171.0,0.0,-1277884.5
171.0,0.0,-1276886.5
171.0,0.0,-1275888.0
171.0,0.5007511266900173,-1274890.0
172.0,0.0,-1272893.0
172.0,0.0,-1271894.5
172.0,0.0,-1270896.5
172.0,0.0,-1269898.0
172.0,0.0,-1268899.5
172.0,0.0,-1267901.5
172.0,0.0,-1266903.5
172.0,0.0,-1263908.0
172.0,0.0,-1262909.5
172.0,0.0,-1260912.5
172.0,0.0,-1259914.0
172.0,0.0,-1258915.5
172.0,0.0,-1257916.5
172.0,0.0,-1256919.0
172.0,0.0,-1255920.0
172.0,0.0,-1253923.0
172.0,0.0,-1252925.0
172.0,0.0,-1250928.0
172.0,0.0,-1249930.0
172.0,0.0,-1248931.5
172.0,0.0,-1247933.0
172.0,0.0,-1246934.5
172.0,0.0,-1245936.0
172.0,-1.0015022533801483,-1244937.5
171.0,0.0,-1243939.0
171.0,0.0,-1242941.0
171.0,0.0,-1240944.0
171.0,0.0,-1239945.5
171.0,0.0,-1238946.5
171.0,0.0,-1237948.5
171.0,0.0,-1236950.5
171.0,0.0,-1235951.0
171.0,0.0,-1234953.0
171.0,0.0,-1233955.0
171.0,0.0,-1231958.0
171.0,0.0,-1230959.5
171.0,0.0,-1229961.5
171.0,0.0,-1228963.0
171.0,0.0,-1227964.5
171.0,0.0,-1226965.5
171.0,0.0,-1225967.5
171.0,0.0,-1224969.0
171.0,0.0,-1223970.0
171.0,0.0,-1222971.5
171.0,0.0,-1221973.0
171.0,0.0,-1220975.0
171.0,0.0,-1218978.5
171.0,0.0,-1217980.0
171.0,0.0,-1216981.5
171.0,0.0,-1213986.0
171.0,0.0,-1212987.5
171.0,0.0,-1211990.0
171.0,0.0,-1210991.0
171.0,0.0,-1209993.0
171.0,0.0,-1208994.0
171.0,0.0,-1207996.5
171.0,0.0,-1206998.0
171.0,0.0,-1205999.0
171.0,0.0,-1205001.0
171.0,0.0,-1204003.0
171.0,0.0,-1203004.5
171.0,0.0,-1202006.0
171.0,0.5007511266900173,-1201007.5
172.0,0.0,-1199010.5
172.0,0.0,-1195017.5
172.0,0.0,-1194019.0
172.0,0.0,-1193020.5
172.0,0.0,-1192022.0
172.0,0.0,-1191024.0
172.0,0.0,-1190025.5
172.0,0.0,-1189027.0
172.0,0.0,-1187031.5
172.0,0.0,-1186033.0
172.0,0.0,-1185035.0
172.0,0.0,-1184036.0
172.0,0.0,-1183038.0
172.0,0.0,-1182040.0
172.0,0.0,-1181041.0
172.0,0.5008765339343929,-1180043.0
173.0,0.0,-1178046.5
173.0,0.0,-1177048.5
173.0,0.0,-1176043.5
173.0,0.0,-1175051.5
173.0,0.0,-1174053.0
173.0,0.0,-1173053.5
173.0,0.0,-1172055.5
173.0,0.0,-1171057.5
173.0,0.0,-1170058.5
173.0,0.0,-1169060.5
173.0,0.0,-1168062.5
173.0,-1.001001001000977,-1167064.5
172.0,0.0,-1166065.5
172.0,0.0,-1165067.0
172.0,0.0,-1164069.0
172.0,0.0,-1163071.0
172.0,0.0,-1162072.5
